,date,value,vol,ScripCode,CompanyName
90,Fri Apr 28 2023 00:00:00,2454.4,46219,500696,HINDUSTAN UNILEVER LTD.
91,Tue May 02 2023 00:00:00,2451.4,21346,500696,HINDUSTAN UNILEVER LTD.
92,Wed May 03 2023 00:00:00,2486.25,30896,500696,HINDUSTAN UNILEVER LTD.
93,Thu May 04 2023 00:00:00,2505.8,40966,500696,HINDUSTAN UNILEVER LTD.
94,Fri May 05 2023 00:00:00,2501.0,11228,500696,HINDUSTAN UNILEVER LTD.
95,Mon May 08 2023 00:00:00,2515.15,50756,500696,HINDUSTAN UNILEVER LTD.
96,Tue May 09 2023 00:00:00,2516.65,16224,500696,HINDUSTAN UNILEVER LTD.
97,Wed May 10 2023 00:00:00,2522.1,35216,500696,HINDUSTAN UNILEVER LTD.
98,Thu May 11 2023 00:00:00,2591.8,27268,500696,HINDUSTAN UNILEVER LTD.
99,Fri May 12 2023 00:00:00,2623.4,32925,500696,HINDUSTAN UNILEVER LTD.
100,Mon May 15 2023 00:00:00,2661.35,49706,500696,HINDUSTAN UNILEVER LTD.
101,Tue May 16 2023 00:00:00,2675.2,12570,500696,HINDUSTAN UNILEVER LTD.
102,Wed May 17 2023 00:00:00,2661.95,17086,500696,HINDUSTAN UNILEVER LTD.
103,Thu May 18 2023 00:00:00,2626.55,29104,500696,HINDUSTAN UNILEVER LTD.
104,Fri May 19 2023 00:00:00,2641.4,9499,500696,HINDUSTAN UNILEVER LTD.
105,Mon May 22 2023 00:00:00,2636.7,12299,500696,HINDUSTAN UNILEVER LTD.
106,Tue May 23 2023 00:00:00,2628.15,13193,500696,HINDUSTAN UNILEVER LTD.
107,Wed May 24 2023 00:00:00,2612.6,12439,500696,HINDUSTAN UNILEVER LTD.
108,Thu May 25 2023 00:00:00,2599.7,7480,500696,HINDUSTAN UNILEVER LTD.
109,Fri May 26 2023 00:00:00,2651.6,56839,500696,HINDUSTAN UNILEVER LTD.
110,Wed Apr 26 2023 00:00:00,1227.5,135764,500209,INFOSYS LTD.
111,Thu Apr 27 2023 00:00:00,1246.55,145178,500209,INFOSYS LTD.
112,Fri Apr 28 2023 00:00:00,1252.55,451035,500209,INFOSYS LTD.
113,Tue May 02 2023 00:00:00,1277.65,190877,500209,INFOSYS LTD.
114,Wed May 03 2023 00:00:00,1269.35,416109,500209,INFOSYS LTD.
115,Thu May 04 2023 00:00:00,1273.55,362716,500209,INFOSYS LTD.
116,Fri May 05 2023 00:00:00,1259.05,303714,500209,INFOSYS LTD.
117,Mon May 08 2023 00:00:00,1266.25,230558,500209,INFOSYS LTD.
118,Tue May 09 2023 00:00:00,1270.6,419819,500209,INFOSYS LTD.
119,Wed May 10 2023 00:00:00,1263.1,241734,500209,INFOSYS LTD.
120,Thu May 11 2023 00:00:00,1256.1,269136,500209,INFOSYS LTD.
121,Fri May 12 2023 00:00:00,1245.55,566495,500209,INFOSYS LTD.
122,Mon May 15 2023 00:00:00,1258.75,522657,500209,INFOSYS LTD.
123,Tue May 16 2023 00:00:00,1264.15,500827,500209,INFOSYS LTD.
124,Wed May 17 2023 00:00:00,1247.45,508975,500209,INFOSYS LTD.
125,Thu May 18 2023 00:00:00,1245.9,574230,500209,INFOSYS LTD.
126,Fri May 19 2023 00:00:00,1268.85,257415,500209,INFOSYS LTD.
127,Mon May 22 2023 00:00:00,1293.05,308406,500209,INFOSYS LTD.
128,Tue May 23 2023 00:00:00,1299.6,1076484,500209,INFOSYS LTD.
129,Wed May 24 2023 00:00:00,1298.45,450684,500209,INFOSYS LTD.
130,Thu May 25 2023 00:00:00,1304.5,208293,500209,INFOSYS LTD.
131,Fri May 26 2023 00:00:00,1317.3,337747,500209,INFOSYS LTD.
132,Wed Apr 26 2023 00:00:00,412.2,206088,500875,ITC LTD.
133,Thu Apr 27 2023 00:00:00,415.85,346698,500875,ITC LTD.
134,Fri Apr 28 2023 00:00:00,425.15,343789,500875,ITC LTD.
135,Tue May 02 2023 00:00:00,424.35,335784,500875,ITC LTD.
136,Wed May 03 2023 00:00:00,427.15,236814,500875,ITC LTD.
137,Thu May 04 2023 00:00:00,424.5,314606,500875,ITC LTD.
138,Fri May 05 2023 00:00:00,428.85,280126,500875,ITC LTD.
139,Mon May 08 2023 00:00:00,431.4,537898,500875,ITC LTD.
140,Tue May 09 2023 00:00:00,423.9,408647,500875,ITC LTD.
141,Wed May 10 2023 00:00:00,425.4,395604,500875,ITC LTD.
142,Thu May 11 2023 00:00:00,420.35,477786,500875,ITC LTD.
143,Fri May 12 2023 00:00:00,420.45,190008,500875,ITC LTD.
144,Mon May 15 2023 00:00:00,427.9,487380,500875,ITC LTD.
145,Tue May 16 2023 00:00:00,423.95,352657,500875,ITC LTD.
146,Wed May 17 2023 00:00:00,427.65,354751,500875,ITC LTD.
147,Thu May 18 2023 00:00:00,419.65,839150,500875,ITC LTD.
148,Fri May 19 2023 00:00:00,419.9,416249,500875,ITC LTD.
149,Mon May 22 2023 00:00:00,424.75,605302,500875,ITC LTD.
150,Tue May 23 2023 00:00:00,429.0,468490,500875,ITC LTD.
151,Wed May 24 2023 00:00:00,433.45,243999,500875,ITC LTD.
152,Thu May 25 2023 00:00:00,441.1,491134,500875,ITC LTD.
153,Fri May 26 2023 00:00:00,443.7,237148,500875,ITC LTD.
154,Wed Apr 26 2023 00:00:00,566.3,302034,500112,STATE BANK OF INDIA
155,Thu Apr 27 2023 00:00:00,564.95,268175,500112,STATE BANK OF INDIA
156,Fri Apr 28 2023 00:00:00,578.05,878199,500112,STATE BANK OF INDIA
157,Tue May 02 2023 00:00:00,575.15,300302,500112,STATE BANK OF INDIA
158,Wed May 03 2023 00:00:00,570.2,428064,500112,STATE BANK OF INDIA
159,Thu May 04 2023 00:00:00,580.0,443304,500112,STATE BANK OF INDIA
160,Fri May 05 2023 00:00:00,576.35,786758,500112,STATE BANK OF INDIA
161,Mon May 08 2023 00:00:00,583.4,414153,500112,STATE BANK OF INDIA
162,Tue May 09 2023 00:00:00,573.45,401946,500112,STATE BANK OF INDIA
163,Wed May 10 2023 00:00:00,572.05,382363,500112,STATE BANK OF INDIA
164,Thu May 11 2023 00:00:00,573.4,243093,500112,STATE BANK OF INDIA
165,Fri May 12 2023 00:00:00,578.1,240806,500112,STATE BANK OF INDIA
166,Mon May 15 2023 00:00:00,581.9,294489,500112,STATE BANK OF INDIA
167,Tue May 16 2023 00:00:00,586.2,734987,500112,STATE BANK OF INDIA
168,Wed May 17 2023 00:00:00,586.5,435714,500112,STATE BANK OF INDIA
169,Thu May 18 2023 00:00:00,574.15,1782979,500112,STATE BANK OF INDIA
170,Fri May 19 2023 00:00:00,575.05,1090537,500112,STATE BANK OF INDIA
171,Mon May 22 2023 00:00:00,577.15,359477,500112,STATE BANK OF INDIA
172,Tue May 23 2023 00:00:00,581.55,652471,500112,STATE BANK OF INDIA
173,Wed May 24 2023 00:00:00,582.55,252785,500112,STATE BANK OF INDIA
174,Thu May 25 2023 00:00:00,581.3,239193,500112,STATE BANK OF INDIA
175,Fri May 26 2023 00:00:00,585.85,559609,500112,STATE BANK OF INDIA
176,Wed Apr 26 2023 00:00:00,2761.2,24712,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
177,Thu Apr 27 2023 00:00:00,2773.5,35639,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
178,Fri Apr 28 2023 00:00:00,2775.2,23959,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
179,Tue May 02 2023 00:00:00,2791.85,18983,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
180,Wed May 03 2023 00:00:00,2788.7,37557,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
181,Thu May 04 2023 00:00:00,2862.35,67288,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
182,Fri May 05 2023 00:00:00,2701.15,140154,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
183,Mon May 08 2023 00:00:00,2735.25,31591,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
184,Tue May 09 2023 00:00:00,2748.25,14085,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
185,Wed May 10 2023 00:00:00,2752.7,18558,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
186,Thu May 11 2023 00:00:00,2767.8,31045,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
187,Fri May 12 2023 00:00:00,2776.5,35268,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
188,Mon May 15 2023 00:00:00,2784.05,29724,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
189,Tue May 16 2023 00:00:00,2722.6,45821,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
190,Wed May 17 2023 00:00:00,2706.4,20072,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
191,Thu May 18 2023 00:00:00,2716.35,20162,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
192,Fri May 19 2023 00:00:00,2711.95,23814,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
193,Mon May 22 2023 00:00:00,2702.75,33965,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
194,Tue May 23 2023 00:00:00,2705.25,44387,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
195,Wed May 24 2023 00:00:00,2670.8,57175,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
196,Thu May 25 2023 00:00:00,2649.75,20677,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
197,Fri May 26 2023 00:00:00,2650.15,77248,500010,HOUSING DEVELOPMENT FINANCE CORP.LTD.
198,Wed Apr 26 2023 00:00:00,773.75,352777,532454,BHARTI AIRTEL LTD.
199,Thu Apr 27 2023 00:00:00,786.3,141089,532454,BHARTI AIRTEL LTD.
200,Fri Apr 28 2023 00:00:00,799.0,57737,532454,BHARTI AIRTEL LTD.
201,Tue May 02 2023 00:00:00,790.15,57936,532454,BHARTI AIRTEL LTD.
202,Wed May 03 2023 00:00:00,779.3,129805,532454,BHARTI AIRTEL LTD.
203,Thu May 04 2023 00:00:00,788.95,98975,532454,BHARTI AIRTEL LTD.
204,Fri May 05 2023 00:00:00,787.6,27190,532454,BHARTI AIRTEL LTD.
205,Mon May 08 2023 00:00:00,794.0,66616,532454,BHARTI AIRTEL LTD.
206,Tue May 09 2023 00:00:00,794.0,205347,532454,BHARTI AIRTEL LTD.
207,Wed May 10 2023 00:00:00,796.05,249478,532454,BHARTI AIRTEL LTD.
208,Thu May 11 2023 00:00:00,788.7,315826,532454,BHARTI AIRTEL LTD.
209,Fri May 12 2023 00:00:00,791.5,45578,532454,BHARTI AIRTEL LTD.
210,Mon May 15 2023 00:00:00,797.95,341426,532454,BHARTI AIRTEL LTD.
211,Tue May 16 2023 00:00:00,787.85,225788,532454,BHARTI AIRTEL LTD.
212,Wed May 17 2023 00:00:00,792.25,261379,532454,BHARTI AIRTEL LTD.
213,Thu May 18 2023 00:00:00,799.7,248581,532454,BHARTI AIRTEL LTD.
214,Fri May 19 2023 00:00:00,805.35,117702,532454,BHARTI AIRTEL LTD.
215,Mon May 22 2023 00:00:00,802.1,140323,532454,BHARTI AIRTEL LTD.
216,Tue May 23 2023 00:00:00,799.3,70048,532454,BHARTI AIRTEL LTD.
217,Wed May 24 2023 00:00:00,801.0,32173,532454,BHARTI AIRTEL LTD.
218,Thu May 25 2023 00:00:00,823.0,105041,532454,BHARTI AIRTEL LTD.
219,Fri May 26 2023 00:00:00,817.85,85739,532454,BHARTI AIRTEL LTD.
220,Wed Apr 26 2023 00:00:00,6054.8,38447,500034,Bajaj Finance Limited
221,Thu Apr 27 2023 00:00:00,6199.25,69589,500034,Bajaj Finance Limited
222,Fri Apr 28 2023 00:00:00,6280.4,27238,500034,Bajaj Finance Limited
223,Tue May 02 2023 00:00:00,6248.3,43683,500034,Bajaj Finance Limited
224,Wed May 03 2023 00:00:00,6178.2,16984,500034,Bajaj Finance Limited
225,Thu May 04 2023 00:00:00,6390.15,33072,500034,Bajaj Finance Limited
226,Fri May 05 2023 00:00:00,6388.25,35581,500034,Bajaj Finance Limited
227,Mon May 08 2023 00:00:00,6657.15,63465,500034,Bajaj Finance Limited
228,Tue May 09 2023 00:00:00,6549.75,42421,500034,Bajaj Finance Limited
229,Wed May 10 2023 00:00:00,6631.2,23164,500034,Bajaj Finance Limited
230,Thu May 11 2023 00:00:00,6660.25,17740,500034,Bajaj Finance Limited
231,Fri May 12 2023 00:00:00,6713.05,21915,500034,Bajaj Finance Limited
232,Mon May 15 2023 00:00:00,6710.5,18591,500034,Bajaj Finance Limited
233,Tue May 16 2023 00:00:00,6789.45,43572,500034,Bajaj Finance Limited
234,Wed May 17 2023 00:00:00,6708.05,45645,500034,Bajaj Finance Limited
235,Thu May 18 2023 00:00:00,6788.8,51307,500034,Bajaj Finance Limited
236,Fri May 19 2023 00:00:00,6784.2,15635,500034,Bajaj Finance Limited
237,Mon May 22 2023 00:00:00,6791.85,30847,500034,Bajaj Finance Limited
238,Tue May 23 2023 00:00:00,6778.75,19328,500034,Bajaj Finance Limited
239,Wed May 24 2023 00:00:00,6784.7,21220,500034,Bajaj Finance Limited
240,Thu May 25 2023 00:00:00,6837.6,21900,500034,Bajaj Finance Limited
241,Fri May 26 2023 00:00:00,6902.65,31180,500034,Bajaj Finance Limited
242,Wed Apr 26 2023 00:00:00,1878.45,33921,500247,KOTAK MAHINDRA BANK LTD.
243,Thu Apr 27 2023 00:00:00,1909.45,46545,500247,KOTAK MAHINDRA BANK LTD.
244,Fri Apr 28 2023 00:00:00,1937.7,103973,500247,KOTAK MAHINDRA BANK LTD.
245,Tue May 02 2023 00:00:00,1920.5,93106,500247,KOTAK MAHINDRA BANK LTD.
246,Wed May 03 2023 00:00:00,1930.8,27297,500247,KOTAK MAHINDRA BANK LTD.
247,Thu May 04 2023 00:00:00,1946.85,30632,500247,KOTAK MAHINDRA BANK LTD.
248,Fri May 05 2023 00:00:00,1928.35,58410,500247,KOTAK MAHINDRA BANK LTD.
249,Mon May 08 2023 00:00:00,1960.5,66044,500247,KOTAK MAHINDRA BANK LTD.
250,Tue May 09 2023 00:00:00,1953.5,87165,500247,KOTAK MAHINDRA BANK LTD.
251,Wed May 10 2023 00:00:00,1959.95,32728,500247,KOTAK MAHINDRA BANK LTD.
252,Thu May 11 2023 00:00:00,1958.05,121108,500247,KOTAK MAHINDRA BANK LTD.
253,Fri May 12 2023 00:00:00,1959.75,63544,500247,KOTAK MAHINDRA BANK LTD.
254,Mon May 15 2023 00:00:00,1973.05,27435,500247,KOTAK MAHINDRA BANK LTD.
255,Tue May 16 2023 00:00:00,1944.85,56776,500247,KOTAK MAHINDRA BANK LTD.
256,Wed May 17 2023 00:00:00,1909.1,45590,500247,KOTAK MAHINDRA BANK LTD.
257,Thu May 18 2023 00:00:00,1927.75,26030,500247,KOTAK MAHINDRA BANK LTD.
258,Fri May 19 2023 00:00:00,1940.75,34613,500247,KOTAK MAHINDRA BANK LTD.
259,Mon May 22 2023 00:00:00,1940.05,41674,500247,KOTAK MAHINDRA BANK LTD.
260,Tue May 23 2023 00:00:00,1921.2,32082,500247,KOTAK MAHINDRA BANK LTD.
261,Wed May 24 2023 00:00:00,1910.05,50793,500247,KOTAK MAHINDRA BANK LTD.
262,Thu May 25 2023 00:00:00,1929.95,32512,500247,KOTAK MAHINDRA BANK LTD.
263,Fri May 26 2023 00:00:00,1944.95,59241,500247,KOTAK MAHINDRA BANK LTD.
264,Wed Apr 26 2023 00:00:00,547.5,31841,543526,Life Insurance Corporation of India
265,Thu Apr 27 2023 00:00:00,545.45,33210,543526,Life Insurance Corporation of India
266,Fri Apr 28 2023 00:00:00,549.95,69777,543526,Life Insurance Corporation of India
267,Tue May 02 2023 00:00:00,550.1,139408,543526,Life Insurance Corporation of India
268,Wed May 03 2023 00:00:00,551.3,115300,543526,Life Insurance Corporation of India
269,Thu May 04 2023 00:00:00,552.5,153578,543526,Life Insurance Corporation of India
270,Fri May 05 2023 00:00:00,560.1,348894,543526,Life Insurance Corporation of India
271,Mon May 08 2023 00:00:00,562.6,153135,543526,Life Insurance Corporation of India
272,Tue May 09 2023 00:00:00,557.35,56986,543526,Life Insurance Corporation of India
273,Wed May 10 2023 00:00:00,557.75,92296,543526,Life Insurance Corporation of India
274,Thu May 11 2023 00:00:00,560.55,38202,543526,Life Insurance Corporation of India
275,Fri May 12 2023 00:00:00,562.1,54907,543526,Life Insurance Corporation of India
276,Mon May 15 2023 00:00:00,567.95,213659,543526,Life Insurance Corporation of India
277,Tue May 16 2023 00:00:00,567.4,128141,543526,Life Insurance Corporation of India
278,Wed May 17 2023 00:00:00,570.1,38130,543526,Life Insurance Corporation of India
279,Thu May 18 2023 00:00:00,568.4,129314,543526,Life Insurance Corporation of India
280,Fri May 19 2023 00:00:00,564.95,80961,543526,Life Insurance Corporation of India
281,Mon May 22 2023 00:00:00,577.3,74218,543526,Life Insurance Corporation of India
282,Tue May 23 2023 00:00:00,589.95,135204,543526,Life Insurance Corporation of India
283,Wed May 24 2023 00:00:00,593.55,150870,543526,Life Insurance Corporation of India
284,Thu May 25 2023 00:00:00,603.6,255108,543526,Life Insurance Corporation of India
285,Fri May 26 2023 00:00:00,604.05,172025,543526,Life Insurance Corporation of India
286,Wed Apr 26 2023 00:00:00,2275.0,42729,500510,LARSEN & TOUBRO LTD.
287,Thu Apr 27 2023 00:00:00,2305.4,48882,500510,LARSEN & TOUBRO LTD.
288,Fri Apr 28 2023 00:00:00,2364.75,314670,500510,LARSEN & TOUBRO LTD.
289,Tue May 02 2023 00:00:00,2383.75,75582,500510,LARSEN & TOUBRO LTD.
290,Wed May 03 2023 00:00:00,2356.0,66237,500510,LARSEN & TOUBRO LTD.
291,Thu May 04 2023 00:00:00,2356.05,79974,500510,LARSEN & TOUBRO LTD.
292,Fri May 05 2023 00:00:00,2377.75,61057,500510,LARSEN & TOUBRO LTD.
293,Mon May 08 2023 00:00:00,2364.2,85393,500510,LARSEN & TOUBRO LTD.
294,Tue May 09 2023 00:00:00,2373.8,181602,500510,LARSEN & TOUBRO LTD.
295,Wed May 10 2023 00:00:00,2366.75,84375,500510,LARSEN & TOUBRO LTD.
296,Thu May 11 2023 00:00:00,2241.65,252389,500510,LARSEN & TOUBRO LTD.
297,Fri May 12 2023 00:00:00,2220.9,169587,500510,LARSEN & TOUBRO LTD.
298,Mon May 15 2023 00:00:00,2246.15,87812,500510,LARSEN & TOUBRO LTD.
299,Tue May 16 2023 00:00:00,2226.9,43498,500510,LARSEN & TOUBRO LTD.
300,Wed May 17 2023 00:00:00,2219.45,34236,500510,LARSEN & TOUBRO LTD.
301,Thu May 18 2023 00:00:00,2188.65,41899,500510,LARSEN & TOUBRO LTD.
302,Fri May 19 2023 00:00:00,2190.3,58141,500510,LARSEN & TOUBRO LTD.
303,Mon May 22 2023 00:00:00,2216.55,69718,500510,LARSEN & TOUBRO LTD.
304,Tue May 23 2023 00:00:00,2197.15,36396,500510,LARSEN & TOUBRO LTD.
305,Wed May 24 2023 00:00:00,2184.3,30136,500510,LARSEN & TOUBRO LTD.
306,Thu May 25 2023 00:00:00,2205.9,30278,500510,LARSEN & TOUBRO LTD.
307,Fri May 26 2023 00:00:00,2218.0,136082,500510,LARSEN & TOUBRO LTD.
308,Wed Apr 26 2023 00:00:00,1065.45,67992,532281,HCL TECHNOLOGIES LTD.
309,Thu Apr 27 2023 00:00:00,1071.0,28189,532281,HCL TECHNOLOGIES LTD.
310,Fri Apr 28 2023 00:00:00,1063.65,30231,532281,HCL TECHNOLOGIES LTD.
