,date,value,vol,ScripCode,CompanyName
85,Mon Apr 10 2023 00:00:00,3263.2,101932,532540,TATA CONSULTANCY SERVICES LTD.
86,Tue Apr 11 2023 00:00:00,3214.25,103589,532540,TATA CONSULTANCY SERVICES LTD.
87,Wed Apr 12 2023 00:00:00,3242.1,126563,532540,TATA CONSULTANCY SERVICES LTD.
88,Thu Apr 13 2023 00:00:00,3189.85,232961,532540,TATA CONSULTANCY SERVICES LTD.
89,Mon Apr 17 2023 00:00:00,3139.6,191858,532540,TATA CONSULTANCY SERVICES LTD.
90,Tue Apr 18 2023 00:00:00,3131.3,151970,532540,TATA CONSULTANCY SERVICES LTD.
91,Wed Apr 19 2023 00:00:00,3088.7,185687,532540,TATA CONSULTANCY SERVICES LTD.
92,Thu Apr 20 2023 00:00:00,3104.45,76175,532540,TATA CONSULTANCY SERVICES LTD.
93,Fri Apr 21 2023 00:00:00,3161.65,58734,532540,TATA CONSULTANCY SERVICES LTD.
94,Mon Apr 24 2023 00:00:00,3174.15,122196,532540,TATA CONSULTANCY SERVICES LTD.
95,Tue Apr 25 2023 00:00:00,3175.3,76223,532540,TATA CONSULTANCY SERVICES LTD.
96,Wed Apr 26 2023 00:00:00,3199.7,40943,532540,TATA CONSULTANCY SERVICES LTD.
97,Thu Apr 27 2023 00:00:00,3187.1,80128,532540,TATA CONSULTANCY SERVICES LTD.
98,Fri Apr 28 2023 00:00:00,3216.0,51644,532540,TATA CONSULTANCY SERVICES LTD.
99,Tue May 02 2023 00:00:00,3219.2,69567,532540,TATA CONSULTANCY SERVICES LTD.
100,Wed May 03 2023 00:00:00,3180.3,53799,532540,TATA CONSULTANCY SERVICES LTD.
101,Thu May 04 2023 00:00:00,3220.35,74186,532540,TATA CONSULTANCY SERVICES LTD.
102,Fri May 05 2023 00:00:00,3230.85,23445,532540,TATA CONSULTANCY SERVICES LTD.
103,Mon May 08 2023 00:00:00,3249.95,53011,532540,TATA CONSULTANCY SERVICES LTD.
104,Tue May 09 2023 00:00:00,3283.9,23799,532540,TATA CONSULTANCY SERVICES LTD.
105,Wed May 10 2023 00:00:00,3285.95,62216,532540,TATA CONSULTANCY SERVICES LTD.
106,Thu May 11 2023 00:00:00,3281.5,22830,532540,TATA CONSULTANCY SERVICES LTD.
107,Fri May 12 2023 00:00:00,3273.75,19204,532540,TATA CONSULTANCY SERVICES LTD.
108,Mon May 15 2023 00:00:00,3253.15,20898,532540,TATA CONSULTANCY SERVICES LTD.
109,Tue May 16 2023 00:00:00,3257.0,20043,532540,TATA CONSULTANCY SERVICES LTD.
110,Wed May 17 2023 00:00:00,3209.1,21459,532540,TATA CONSULTANCY SERVICES LTD.
111,Thu May 18 2023 00:00:00,3199.95,58500,532540,TATA CONSULTANCY SERVICES LTD.
112,Fri May 19 2023 00:00:00,3221.75,38600,532540,TATA CONSULTANCY SERVICES LTD.
113,Mon May 22 2023 00:00:00,3297.95,37822,532540,TATA CONSULTANCY SERVICES LTD.
114,Tue May 23 2023 00:00:00,3295.7,32867,532540,TATA CONSULTANCY SERVICES LTD.
115,Wed May 24 2023 00:00:00,3301.05,11292,532540,TATA CONSULTANCY SERVICES LTD.
116,Thu May 25 2023 00:00:00,3294.75,30397,532540,TATA CONSULTANCY SERVICES LTD.
117,Fri May 26 2023 00:00:00,3329.0,66787,532540,TATA CONSULTANCY SERVICES LTD.
118,Mon Feb 27 2023 00:00:00,1592.65,65707,500180,HDFC Bank Ltd
119,Tue Feb 28 2023 00:00:00,1601.25,52860,500180,HDFC Bank Ltd
120,Wed Mar 01 2023 00:00:00,1597.75,135141,500180,HDFC Bank Ltd
121,Thu Mar 02 2023 00:00:00,1584.65,52670,500180,HDFC Bank Ltd
122,Fri Mar 03 2023 00:00:00,1615.55,153928,500180,HDFC Bank Ltd
123,Mon Mar 06 2023 00:00:00,1626.35,85501,500180,HDFC Bank Ltd
124,Wed Mar 08 2023 00:00:00,1630.4,264522,500180,HDFC Bank Ltd
125,Thu Mar 09 2023 00:00:00,1631.55,159511,500180,HDFC Bank Ltd
126,Fri Mar 10 2023 00:00:00,1588.65,277106,500180,HDFC Bank Ltd
127,Mon Mar 13 2023 00:00:00,1568.65,230761,500180,HDFC Bank Ltd
128,Tue Mar 14 2023 00:00:00,1564.85,212155,500180,HDFC Bank Ltd
129,Wed Mar 15 2023 00:00:00,1540.75,143141,500180,HDFC Bank Ltd
130,Thu Mar 16 2023 00:00:00,1551.45,331063,500180,HDFC Bank Ltd
131,Fri Mar 17 2023 00:00:00,1572.55,83171,500180,HDFC Bank Ltd
132,Mon Mar 20 2023 00:00:00,1561.1,89277,500180,HDFC Bank Ltd
133,Tue Mar 21 2023 00:00:00,1579.4,105900,500180,HDFC Bank Ltd
134,Wed Mar 22 2023 00:00:00,1575.3,57172,500180,HDFC Bank Ltd
135,Thu Mar 23 2023 00:00:00,1562.65,93088,500180,HDFC Bank Ltd
136,Fri Mar 24 2023 00:00:00,1561.75,80834,500180,HDFC Bank Ltd
137,Mon Mar 27 2023 00:00:00,1565.45,128954,500180,HDFC Bank Ltd
138,Tue Mar 28 2023 00:00:00,1580.15,102415,500180,HDFC Bank Ltd
139,Wed Mar 29 2023 00:00:00,1588.4,80574,500180,HDFC Bank Ltd
140,Fri Mar 31 2023 00:00:00,1609.75,260941,500180,HDFC Bank Ltd
141,Mon Apr 03 2023 00:00:00,1610.35,155703,500180,HDFC Bank Ltd
142,Wed Apr 05 2023 00:00:00,1654.1,183961,500180,HDFC Bank Ltd
143,Thu Apr 06 2023 00:00:00,1666.3,198558,500180,HDFC Bank Ltd
144,Mon Apr 10 2023 00:00:00,1658.1,163677,500180,HDFC Bank Ltd
145,Tue Apr 11 2023 00:00:00,1663.7,86982,500180,HDFC Bank Ltd
146,Wed Apr 12 2023 00:00:00,1684.75,217356,500180,HDFC Bank Ltd
147,Thu Apr 13 2023 00:00:00,1693.3,165353,500180,HDFC Bank Ltd
148,Mon Apr 17 2023 00:00:00,1667.05,341972,500180,HDFC Bank Ltd
149,Tue Apr 18 2023 00:00:00,1658.25,161423,500180,HDFC Bank Ltd
150,Wed Apr 19 2023 00:00:00,1665.95,65707,500180,HDFC Bank Ltd
151,Thu Apr 20 2023 00:00:00,1672.0,197592,500180,HDFC Bank Ltd
152,Fri Apr 21 2023 00:00:00,1673.8,133438,500180,HDFC Bank Ltd
153,Mon Apr 24 2023 00:00:00,1688.45,137775,500180,HDFC Bank Ltd
154,Tue Apr 25 2023 00:00:00,1663.6,423231,500180,HDFC Bank Ltd
155,Wed Apr 26 2023 00:00:00,1672.2,100304,500180,HDFC Bank Ltd
156,Thu Apr 27 2023 00:00:00,1681.05,203628,500180,HDFC Bank Ltd
157,Fri Apr 28 2023 00:00:00,1688.05,268231,500180,HDFC Bank Ltd
158,Tue May 02 2023 00:00:00,1686.5,134553,500180,HDFC Bank Ltd
159,Wed May 03 2023 00:00:00,1692.05,138307,500180,HDFC Bank Ltd
160,Thu May 04 2023 00:00:00,1727.2,517203,500180,HDFC Bank Ltd
161,Fri May 05 2023 00:00:00,1625.35,557873,500180,HDFC Bank Ltd
162,Mon May 08 2023 00:00:00,1645.25,201469,500180,HDFC Bank Ltd
163,Tue May 09 2023 00:00:00,1643.2,434207,500180,HDFC Bank Ltd
164,Wed May 10 2023 00:00:00,1652.0,76000,500180,HDFC Bank Ltd
165,Thu May 11 2023 00:00:00,1653.7,172580,500180,HDFC Bank Ltd
166,Fri May 12 2023 00:00:00,1667.6,277671,500180,HDFC Bank Ltd
167,Mon May 15 2023 00:00:00,1676.2,119331,500180,HDFC Bank Ltd
168,Tue May 16 2023 00:00:00,1646.75,166208,500180,HDFC Bank Ltd
169,Wed May 17 2023 00:00:00,1638.65,82489,500180,HDFC Bank Ltd
170,Thu May 18 2023 00:00:00,1645.35,147399,500180,HDFC Bank Ltd
171,Fri May 19 2023 00:00:00,1647.4,157281,500180,HDFC Bank Ltd
172,Mon May 22 2023 00:00:00,1640.55,152948,500180,HDFC Bank Ltd
173,Tue May 23 2023 00:00:00,1636.8,97923,500180,HDFC Bank Ltd
174,Wed May 24 2023 00:00:00,1615.65,130330,500180,HDFC Bank Ltd
175,Thu May 25 2023 00:00:00,1609.6,105911,500180,HDFC Bank Ltd
176,Fri May 26 2023 00:00:00,1615.5,148903,500180,HDFC Bank Ltd
177,Mon Feb 27 2023 00:00:00,856.4,126390,532174,ICICI BANK LTD.
178,Tue Feb 28 2023 00:00:00,854.65,159604,532174,ICICI BANK LTD.
179,Wed Mar 01 2023 00:00:00,856.05,95709,532174,ICICI BANK LTD.
180,Thu Mar 02 2023 00:00:00,853.95,89942,532174,ICICI BANK LTD.
181,Fri Mar 03 2023 00:00:00,868.8,177353,532174,ICICI BANK LTD.
182,Mon Mar 06 2023 00:00:00,867.95,165396,532174,ICICI BANK LTD.
183,Wed Mar 08 2023 00:00:00,872.25,169638,532174,ICICI BANK LTD.
184,Thu Mar 09 2023 00:00:00,856.05,251093,532174,ICICI BANK LTD.
185,Fri Mar 10 2023 00:00:00,842.8,190751,532174,ICICI BANK LTD.
186,Mon Mar 13 2023 00:00:00,827.45,333169,532174,ICICI BANK LTD.
187,Tue Mar 14 2023 00:00:00,830.65,181422,532174,ICICI BANK LTD.
188,Wed Mar 15 2023 00:00:00,825.15,176138,532174,ICICI BANK LTD.
189,Thu Mar 16 2023 00:00:00,823.55,187447,532174,ICICI BANK LTD.
190,Fri Mar 17 2023 00:00:00,836.45,101080,532174,ICICI BANK LTD.
191,Mon Mar 20 2023 00:00:00,836.5,206076,532174,ICICI BANK LTD.
192,Tue Mar 21 2023 00:00:00,852.35,212316,532174,ICICI BANK LTD.
193,Wed Mar 22 2023 00:00:00,859.9,129058,532174,ICICI BANK LTD.
194,Thu Mar 23 2023 00:00:00,855.9,149532,532174,ICICI BANK LTD.
195,Fri Mar 24 2023 00:00:00,852.05,165289,532174,ICICI BANK LTD.
196,Mon Mar 27 2023 00:00:00,848.15,204919,532174,ICICI BANK LTD.
197,Tue Mar 28 2023 00:00:00,855.15,154183,532174,ICICI BANK LTD.
198,Wed Mar 29 2023 00:00:00,851.0,273290,532174,ICICI BANK LTD.
199,Fri Mar 31 2023 00:00:00,877.2,529617,532174,ICICI BANK LTD.
200,Mon Apr 03 2023 00:00:00,884.25,159793,532174,ICICI BANK LTD.
201,Wed Apr 05 2023 00:00:00,884.4,233918,532174,ICICI BANK LTD.
202,Thu Apr 06 2023 00:00:00,874.65,201887,532174,ICICI BANK LTD.
203,Mon Apr 10 2023 00:00:00,868.3,157821,532174,ICICI BANK LTD.
204,Tue Apr 11 2023 00:00:00,882.6,295214,532174,ICICI BANK LTD.
205,Wed Apr 12 2023 00:00:00,889.95,299237,532174,ICICI BANK LTD.
206,Thu Apr 13 2023 00:00:00,899.25,240662,532174,ICICI BANK LTD.
207,Mon Apr 17 2023 00:00:00,901.45,310445,532174,ICICI BANK LTD.
208,Tue Apr 18 2023 00:00:00,896.45,313964,532174,ICICI BANK LTD.
209,Wed Apr 19 2023 00:00:00,891.75,113672,532174,ICICI BANK LTD.
210,Thu Apr 20 2023 00:00:00,894.3,148470,532174,ICICI BANK LTD.
211,Fri Apr 21 2023 00:00:00,884.2,142299,532174,ICICI BANK LTD.
212,Mon Apr 24 2023 00:00:00,904.65,419949,532174,ICICI BANK LTD.
213,Tue Apr 25 2023 00:00:00,913.1,236334,532174,ICICI BANK LTD.
214,Wed Apr 26 2023 00:00:00,914.85,127377,532174,ICICI BANK LTD.
215,Thu Apr 27 2023 00:00:00,918.5,116303,532174,ICICI BANK LTD.
216,Fri Apr 28 2023 00:00:00,917.7,217558,532174,ICICI BANK LTD.
217,Tue May 02 2023 00:00:00,921.7,285597,532174,ICICI BANK LTD.
218,Wed May 03 2023 00:00:00,923.05,282037,532174,ICICI BANK LTD.
219,Thu May 04 2023 00:00:00,921.25,439339,532174,ICICI BANK LTD.
220,Fri May 05 2023 00:00:00,926.95,192669,532174,ICICI BANK LTD.
221,Mon May 08 2023 00:00:00,938.2,453809,532174,ICICI BANK LTD.
222,Tue May 09 2023 00:00:00,934.45,232372,532174,ICICI BANK LTD.
223,Wed May 10 2023 00:00:00,936.2,215107,532174,ICICI BANK LTD.
224,Thu May 11 2023 00:00:00,939.4,275455,532174,ICICI BANK LTD.
225,Fri May 12 2023 00:00:00,943.75,224162,532174,ICICI BANK LTD.
226,Mon May 15 2023 00:00:00,944.1,166000,532174,ICICI BANK LTD.
227,Tue May 16 2023 00:00:00,946.65,149152,532174,ICICI BANK LTD.
228,Wed May 17 2023 00:00:00,939.4,425855,532174,ICICI BANK LTD.
229,Thu May 18 2023 00:00:00,946.05,361060,532174,ICICI BANK LTD.
230,Fri May 19 2023 00:00:00,954.6,113966,532174,ICICI BANK LTD.
231,Mon May 22 2023 00:00:00,950.5,248049,532174,ICICI BANK LTD.
232,Tue May 23 2023 00:00:00,952.8,386192,532174,ICICI BANK LTD.
233,Wed May 24 2023 00:00:00,940.4,106118,532174,ICICI BANK LTD.
234,Thu May 25 2023 00:00:00,939.8,88789,532174,ICICI BANK LTD.
235,Fri May 26 2023 00:00:00,950.55,88679,532174,ICICI BANK LTD.
236,Mon Feb 27 2023 00:00:00,2468.4,27506,500696,HINDUSTAN UNILEVER LTD.
237,Tue Feb 28 2023 00:00:00,2457.65,28282,500696,HINDUSTAN UNILEVER LTD.
238,Wed Mar 01 2023 00:00:00,2465.0,13077,500696,HINDUSTAN UNILEVER LTD.
239,Thu Mar 02 2023 00:00:00,2454.2,23660,500696,HINDUSTAN UNILEVER LTD.
240,Fri Mar 03 2023 00:00:00,2470.05,26252,500696,HINDUSTAN UNILEVER LTD.
241,Mon Mar 06 2023 00:00:00,2484.75,39191,500696,HINDUSTAN UNILEVER LTD.
242,Wed Mar 08 2023 00:00:00,2484.9,82030,500696,HINDUSTAN UNILEVER LTD.
243,Thu Mar 09 2023 00:00:00,2459.75,29995,500696,HINDUSTAN UNILEVER LTD.
244,Fri Mar 10 2023 00:00:00,2463.15,64489,500696,HINDUSTAN UNILEVER LTD.
245,Mon Mar 13 2023 00:00:00,2452.9,50115,500696,HINDUSTAN UNILEVER LTD.
246,Tue Mar 14 2023 00:00:00,2444.25,15044,500696,HINDUSTAN UNILEVER LTD.
247,Wed Mar 15 2023 00:00:00,2406.1,60059,500696,HINDUSTAN UNILEVER LTD.
248,Thu Mar 16 2023 00:00:00,2459.85,63540,500696,HINDUSTAN UNILEVER LTD.
249,Fri Mar 17 2023 00:00:00,2448.4,62790,500696,HINDUSTAN UNILEVER LTD.
250,Mon Mar 20 2023 00:00:00,2510.5,60556,500696,HINDUSTAN UNILEVER LTD.
251,Tue Mar 21 2023 00:00:00,2463.2,71780,500696,HINDUSTAN UNILEVER LTD.
252,Wed Mar 22 2023 00:00:00,2476.5,19819,500696,HINDUSTAN UNILEVER LTD.
253,Thu Mar 23 2023 00:00:00,2485.2,48242,500696,HINDUSTAN UNILEVER LTD.
254,Fri Mar 24 2023 00:00:00,2480.5,109570,500696,HINDUSTAN UNILEVER LTD.
255,Mon Mar 27 2023 00:00:00,2497.2,104295,500696,HINDUSTAN UNILEVER LTD.
256,Tue Mar 28 2023 00:00:00,2481.9,111792,500696,HINDUSTAN UNILEVER LTD.
257,Wed Mar 29 2023 00:00:00,2528.35,37246,500696,HINDUSTAN UNILEVER LTD.
258,Fri Mar 31 2023 00:00:00,2558.75,26575,500696,HINDUSTAN UNILEVER LTD.
259,Mon Apr 03 2023 00:00:00,2535.85,20431,500696,HINDUSTAN UNILEVER LTD.
260,Wed Apr 05 2023 00:00:00,2582.7,38635,500696,HINDUSTAN UNILEVER LTD.
261,Thu Apr 06 2023 00:00:00,2563.6,14789,500696,HINDUSTAN UNILEVER LTD.
262,Mon Apr 10 2023 00:00:00,2535.1,19142,500696,HINDUSTAN UNILEVER LTD.
263,Tue Apr 11 2023 00:00:00,2545.95,59081,500696,HINDUSTAN UNILEVER LTD.
264,Wed Apr 12 2023 00:00:00,2528.7,216497,500696,HINDUSTAN UNILEVER LTD.
265,Thu Apr 13 2023 00:00:00,2534.0,99007,500696,HINDUSTAN UNILEVER LTD.
266,Mon Apr 17 2023 00:00:00,2548.45,51081,500696,HINDUSTAN UNILEVER LTD.
267,Tue Apr 18 2023 00:00:00,2541.6,16986,500696,HINDUSTAN UNILEVER LTD.
268,Wed Apr 19 2023 00:00:00,2525.55,91686,500696,HINDUSTAN UNILEVER LTD.
269,Thu Apr 20 2023 00:00:00,2493.0,24094,500696,HINDUSTAN UNILEVER LTD.
270,Fri Apr 21 2023 00:00:00,2498.0,85013,500696,HINDUSTAN UNILEVER LTD.
271,Mon Apr 24 2023 00:00:00,2499.35,88629,500696,HINDUSTAN UNILEVER LTD.
272,Tue Apr 25 2023 00:00:00,2490.0,28885,500696,HINDUSTAN UNILEVER LTD.
273,Wed Apr 26 2023 00:00:00,2504.7,21320,500696,HINDUSTAN UNILEVER LTD.
274,Thu Apr 27 2023 00:00:00,2468.2,70290,500696,HINDUSTAN UNILEVER LTD.
275,Fri Apr 28 2023 00:00:00,2454.4,46219,500696,HINDUSTAN UNILEVER LTD.
276,Tue May 02 2023 00:00:00,2451.4,21346,500696,HINDUSTAN UNILEVER LTD.
277,Wed May 03 2023 00:00:00,2486.25,30896,500696,HINDUSTAN UNILEVER LTD.
278,Thu May 04 2023 00:00:00,2505.8,40966,500696,HINDUSTAN UNILEVER LTD.
279,Fri May 05 2023 00:00:00,2501.0,11228,500696,HINDUSTAN UNILEVER LTD.
280,Mon May 08 2023 00:00:00,2515.15,50756,500696,HINDUSTAN UNILEVER LTD.
281,Tue May 09 2023 00:00:00,2516.65,16224,500696,HINDUSTAN UNILEVER LTD.
282,Wed May 10 2023 00:00:00,2522.1,35216,500696,HINDUSTAN UNILEVER LTD.
283,Thu May 11 2023 00:00:00,2591.8,27268,500696,HINDUSTAN UNILEVER LTD.
284,Fri May 12 2023 00:00:00,2623.4,32925,500696,HINDUSTAN UNILEVER LTD.
285,Mon May 15 2023 00:00:00,2661.35,49706,500696,HINDUSTAN UNILEVER LTD.
286,Tue May 16 2023 00:00:00,2675.2,12570,500696,HINDUSTAN UNILEVER LTD.
287,Wed May 17 2023 00:00:00,2661.95,17086,500696,HINDUSTAN UNILEVER LTD.
288,Thu May 18 2023 00:00:00,2626.55,29104,500696,HINDUSTAN UNILEVER LTD.
289,Fri May 19 2023 00:00:00,2641.4,9499,500696,HINDUSTAN UNILEVER LTD.
290,Mon May 22 2023 00:00:00,2636.7,12299,500696,HINDUSTAN UNILEVER LTD.
291,Tue May 23 2023 00:00:00,2628.15,13193,500696,HINDUSTAN UNILEVER LTD.
292,Wed May 24 2023 00:00:00,2612.6,12439,500696,HINDUSTAN UNILEVER LTD.
293,Thu May 25 2023 00:00:00,2599.7,7480,500696,HINDUSTAN UNILEVER LTD.
294,Fri May 26 2023 00:00:00,2651.6,56839,500696,HINDUSTAN UNILEVER LTD.
295,Mon Feb 27 2023 00:00:00,1509.4,289455,500209,INFOSYS LTD.
296,Tue Feb 28 2023 00:00:00,1487.3,277427,500209,INFOSYS LTD.
297,Wed Mar 01 2023 00:00:00,1496.65,179213,500209,INFOSYS LTD.
